"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","CORREZ","Correzione","SEXISTAT1","Sesso","ETA1","Classe di età","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M3G3","03-Mar-2020","2019-11","Nov-2019",9.933533,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M3G3","03-Mar-2020","2019-12","Dic-2019",9.966208,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y15-64","15-64 anni","2020M3G3","03-Mar-2020","2020-01","Gen-2020",9.990452,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-03","Mar-2019",5.834759,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-04","Apr-2019",5.784855,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-05","Mag-2019",5.618633,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-06","Giu-2019",5.517214,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-07","Lug-2019",5.615203,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-08","Ago-2019",5.493937,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-09","Set-2019",5.561305,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-10","Ott-2019",5.766433,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-11","Nov-2019",5.769201,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2019-12","Dic-2019",5.475107,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y_GE50","50 anni e più","2020M3G3","03-Mar-2020","2020-01","Gen-2020",5.750404,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-03","Mar-2019",8.588979,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-04","Apr-2019",8.500321,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-05","Mag-2019",8.591401,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-06","Giu-2019",8.42587,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-07","Lug-2019",8.663706,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-08","Ago-2019",8.413158,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-09","Set-2019",8.885511,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-10","Ott-2019",8.498348,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-11","Nov-2019",8.402267,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2019-12","Dic-2019",8.598307,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","9","totale","Y35-49","35-49 anni","2020M3G3","03-Mar-2020","2020-01","Gen-2020",8.40597,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-03","Mar-2019",9.7518,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-04","Apr-2019",9.499798,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-05","Mag-2019",9.15336,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-06","Giu-2019",8.542953,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-07","Lug-2019",8.390597,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-08","Ago-2019",7.549057,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-09","Set-2019",9.032794,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-10","Ott-2019",8.476564,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-11","Nov-2019",8.767348,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-12","Dic-2019",9.023478,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2020-01","Gen-2020",9.158317,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2020-02","Feb-2020",9.886629,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-03","Mar-2019",11.515569,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-04","Apr-2019",11.53754,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-05","Mag-2019",10.365262,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-06","Giu-2019",10.129926,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-07","Lug-2019",10.799476,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-08","Ago-2019",9.147627,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-09","Set-2019",10.786392,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-10","Ott-2019",11.911595,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-11","Nov-2019",11.526781,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-12","Dic-2019",10.879884,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2020-01","Gen-2020",12.106314,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","2","femmine","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2020-02","Feb-2020",11.053391,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-03","Mar-2019",10.507399,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-04","Apr-2019",10.379125,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-05","Mag-2019",9.670049,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-06","Giu-2019",9.223783,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-07","Lug-2019",9.416817,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-08","Ago-2019",8.229138,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-09","Set-2019",9.779294,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-10","Ott-2019",9.951803,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-11","Nov-2019",9.953146,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-12","Dic-2019",9.817584,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2020-01","Gen-2020",10.422408,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2020-02","Feb-2020",10.384618,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-03","Mar-2019",27.977184,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-04","Apr-2019",32.145437,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-05","Mag-2019",29.071303,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-06","Giu-2019",23.65751,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-07","Lug-2019",25.974971,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-08","Ago-2019",22.682495,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-09","Set-2019",28.872754,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-10","Ott-2019",28.882734,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-11","Nov-2019",29.794256,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2019-12","Dic-2019",29.582418,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2020-01","Gen-2020",33.267167,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-24","15-24 anni","2020M4G1","01-Apr-2020","2020-02","Feb-2020",32.903037,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-03","Mar-2019",15.706833,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-04","Apr-2019",15.765177,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-05","Mag-2019",14.496395,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-06","Giu-2019",14.780292,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-07","Lug-2019",13.677423,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-08","Ago-2019",12.726735,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-09","Set-2019",14.23577,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-10","Ott-2019",14.255906,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-11","Nov-2019",14.515806,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2019-12","Dic-2019",14.994297,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2020-01","Gen-2020",15.400177,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y25-34","25-34 anni","2020M4G1","01-Apr-2020","2020-02","Feb-2020",15.236216,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-03","Mar-2019",6.122144,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-04","Apr-2019",6.29579,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-05","Mag-2019",5.699973,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-06","Giu-2019",5.408157,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-07","Lug-2019",5.729992,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-08","Ago-2019",5.121985,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-09","Set-2019",5.528113,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-10","Ott-2019",6.465982,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-11","Nov-2019",6.344137,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2019-12","Dic-2019",5.379785,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2020-01","Gen-2020",6.465299,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y50-64","50-64 anni","2020M4G1","01-Apr-2020","2020-02","Feb-2020",5.995291,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-03","Mar-2019",18.748676,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-04","Apr-2019",19.779894,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-05","Mag-2019",17.984007,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-06","Giu-2019",16.879244,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-07","Lug-2019",16.815708,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-08","Ago-2019",15.069716,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-09","Set-2019",17.816432,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-10","Ott-2019",17.85468,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-11","Nov-2019",18.091653,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2019-12","Dic-2019",18.551722,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2020-01","Gen-2020",19.587901,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-34","15-34 anni","2020M4G1","01-Apr-2020","2020-02","Feb-2020",19.676343,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-03","Mar-2019",10.713907,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-04","Apr-2019",10.630617,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-05","Mag-2019",9.895168,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-06","Giu-2019",9.361325,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-07","Lug-2019",9.639115,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-08","Ago-2019",8.407376,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-09","Set-2019",9.990499,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-10","Ott-2019",10.16323,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-11","Nov-2019",10.16334,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2019-12","Dic-2019",10.026346,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2020-01","Gen-2020",10.633942,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y15-64","15-64 anni","2020M4G1","01-Apr-2020","2020-02","Feb-2020",10.623485,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-03","Mar-2019",5.83608,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-04","Apr-2019",5.904962,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-05","Mag-2019",5.422536,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-06","Giu-2019",5.31332,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-07","Lug-2019",5.414293,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-08","Ago-2019",4.88295,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-09","Set-2019",5.250528,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-10","Ott-2019",6.157833,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-11","Nov-2019",6.04771,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2019-12","Dic-2019",5.132215,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2020-01","Gen-2020",6.17553,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y_GE50","50 anni e più","2020M4G1","01-Apr-2020","2020-02","Feb-2020",5.678093,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-03","Mar-2019",9.411831,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-04","Apr-2019",8.59919,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-05","Mag-2019",8.469576,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-06","Giu-2019",8.01725,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-07","Lug-2019",8.442173,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-08","Ago-2019",7.153854,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-09","Set-2019",8.891718,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-10","Ott-2019",8.600307,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-11","Nov-2019",8.466883,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2019-12","Dic-2019",8.607096,,
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2020-01","Gen-2020",8.680873,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","N","dati grezzi","9","totale","Y35-49","35-49 anni","2020M4G1","01-Apr-2020","2020-02","Feb-2020",8.809318,"p","dato provvisorio"
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-03","Mar-2019",9.360894,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-04","Apr-2019",9.272804,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-05","Mag-2019",9.204121,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-06","Giu-2019",8.956769,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-07","Lug-2019",9.034273,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-08","Ago-2019",8.764561,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-09","Set-2019",9.005376,,
"IT","Italia","UNEM_R","tasso di disoccupazione","Y","dati destagionalizzati","1","maschi","Y_GE15","15 anni e più","2020M4G1","01-Apr-2020","2019-10","Ott-2019",8.622631,,
